title,company,location,country,description,job_url,date_posted,salary_min,salary_max,salary_text,source,dedup_key
Analytics Engineer,SeatGeek,"Grand Central, Manhattan",us,"SeatGeek believes live events are powerful experiences that unite humans. With our technological savvy and fan-first attitude we're simplifying and modernizing the ticketing industry. We are looking for an Analytics Engineer to join SeatGeek's Data team. You will join a high-performing team that partners closely with business stakeholders for their data management and insights generation needs. Analytics Engineers play a critical role in discovering, extracting, storing, cataloging, modeling, a…",https://www.adzuna.com/land/ad/5742770336?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=D7AE20D797BF0070AEB854FF411D871455C24FC2,2026-05-27T18:48:07Z,188338.84,188338.84,,Adzuna Live API,81f6011703fe2987b07e1b7e68b21d86
Analytics Engineer,Eliassen Group,"Grand Central, Manhattan",us,"Description: Remote The mission of the Analytics Engineering team at our client is to enable, facilitate, and develop their ability to make data-driven strategic decisions. We are looking for Analytics Engineers to build and own domain datasets that will power insights, executive reporting, and strategic initiatives. This individual contributor role will focus on developing AE's nascent partnerships with stakeholders across the org, aligning and collaborating closely with the Strategy and Busin…",https://www.adzuna.com/land/ad/5751281581?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=4D10C134A727C11A988B4423DB833D65D578A9A8,2026-06-03T19:51:31Z,151872.06,151872.06,,Adzuna Live API,56881772691ceef1c3bfc3e84875d805
Digital Analytics Engineer,Argyle Infotech,"Highland Park, Dallas",us,"Digital Analytics Engineer – Instrumentation And Tagging Location: SFO or Dallas, Texas (Locals) Mode Of Interview: F2F C2C, Duration: Long Term Job Description: The ideal candidate will have practical experience with digital data collection and third-party analytics platforms (e.g., Adobe Analytics, Google Analytics). They should be comfortable implementing tagging strategies, configuring tag management systems, and ensuring accurate data capture across web and mobile applications. Key Respons…",https://www.adzuna.com/land/ad/5745490594?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=4EC076ACA107EE61DF7A16CFA63D14C167A547F1,2026-05-30T06:05:13Z,94293.93,94293.93,,Adzuna Live API,839a2533580769d6da550ac22b377844
"Sr. Consultant, Analytics Engineer",IBM,"South Norwalk, Fairfield County",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715064127?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=1B1B9A80900F26AB01CAAA96C8A6BF48ECBDF784,2026-04-30T21:19:28Z,132328.67,132328.67,,Adzuna Live API,d74f1c1adef3217765d3ed9c3db05794
"Sr. Consultant, Analytics Engineer",IBM,"Tucson, Pima County",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715069308?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=DCB31C21AD8877AC0517665BA23B23B813BFE47F,2026-04-30T21:20:12Z,131151.34,131151.34,,Adzuna Live API,21646bfcd7157a2e7e98503a7e985dea
"Sr. Consultant, Analytics Engineer",IBM,"Winterhaven, Imperial County",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715069293?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=F8711C31EDA470ED1A9C1EB7AB832A2D927F05F7,2026-04-30T21:20:12Z,120662.1,120662.1,,Adzuna Live API,1cb563c7e27a65469648eb578effc310
"Sr. Consultant, Analytics Engineer",IBM,"Augusta, Kennebec County",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715006220?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=7B25FDBFFED2576F9D8DDCB8229987A49C94677E,2026-04-30T21:04:37Z,163590.44,163590.44,,Adzuna Live API,72c2d5b74095871543c49200c28f66f7
"Sr. Consultant, Analytics Engineer",IBM,"Washington, D.C., US",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715111137?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=93DEC23658177B9D2A26778DF7389273D72651BA,2026-04-30T21:35:31Z,124146.49,124146.49,,Adzuna Live API,b602984f69f90b6779f62fbc8dd66720
"Sr. Consultant, Analytics Engineer",IBM,"Newark, New Castle County",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715111231?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=173E5E674A5E0F4D882C60C1F94731F070492E54,2026-04-30T21:35:34Z,131542.03,131542.03,,Adzuna Live API,c67a6ea31687abcca7df561d74e430f0
"Sr. Consultant, Analytics Engineer",IBM,"Prescott, Yavapai County",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715069310?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=511A81F57FEE94D942801D6016D4AA5733EA0F53,2026-04-30T21:20:12Z,185329.11,185329.11,,Adzuna Live API,70788894d66c5cc6a0e2653152718de2
"Sr. Consultant, Analytics Engineer",IBM,"Bentonville, Benton County",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715062562?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=C0D3D97939AFA7C6FDFDC188C324E0D890B45CAE,2026-04-30T21:19:09Z,137540.36,137540.36,,Adzuna Live API,cca229e341e2e0d0e59cf27e0a2561ad
"Sr. Consultant, Analytics Engineer",IBM,"Redstone Arsenal, Madison County",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715069782?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=E7904BFDE727413D5B806488CCBA095122D193C3,2026-04-30T21:20:16Z,138663.8,138663.8,,Adzuna Live API,964b4ebcc74b2be38226323f6e53afc2
"Sr. Consultant, Analytics Engineer",IBM,"Lake Havasu City, Mohave County",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715069283?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=535D33EB32C345466454232A063F8D9E9E0C534A,2026-04-30T21:20:12Z,192007.34,192007.34,,Adzuna Live API,627dacaa9dd663f7a0ffce636fbde4e3
"Sr. Consultant, Analytics Engineer",IBM,"Phoenix, Maricopa County",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715069357?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=9A09B1FE6CB3E97B802592381FD96EE43C45D315,2026-04-30T21:20:13Z,115936.52,115936.52,,Adzuna Live API,693917b67589e2565bd93dc06f7492ed
"Sr. Consultant, Analytics Engineer",IBM,"Bellemont, Coconino County",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715069306?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=DF74F65F4D7B091EEAF5FE3EAAD61147BACEDE8A,2026-04-30T21:20:12Z,134854.11,134854.11,,Adzuna Live API,16779c21f6acbbfb406bc22fc54fcf9f
"Sr. Consultant, Analytics Engineer",IBM,"Yorktown, Westchester County",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715098021?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=6B23CD7358315C5A7856DA13ACC00FC65B1FF5F8,2026-04-30T21:26:23Z,138447.88,138447.88,,Adzuna Live API,ed6739f6cf20b15df7ea57763dc60985
"Sr. Consultant, Analytics Engineer",IBM,"Armonk, Westchester County",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715098028?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=CA410B14BEC0CBAB8279AF80C0D8C1BA56C54F90,2026-04-30T21:26:23Z,166211.62,166211.62,,Adzuna Live API,9c6e196406522bb49f867bc7bd52608a
"Sr. Consultant, Analytics Engineer",IBM,"Poughkeepsie, Dutchess County",us,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk Your role and responsibilities We are looking for a Sr. Consultant, Analytics Engineering to join ou…",https://www.adzuna.com/land/ad/5715098025?se=HkwlSVVh8RGHk5mrcEw0_Q&utm_medium=api&utm_source=a2c527c1&v=4E9BADCB3B578EE0F7DBE5A00C480759E5B782F8,2026-04-30T21:26:23Z,137117.73,137117.73,,Adzuna Live API,6ff0ff14e721bcb94f6d6c777630f5b6
Mid-to-Senior Data Scientist,"SimVentions, Inc - Glassdoor ✪ 4.6","Dahlgren, King George County",us,"Overview: SimVentions is 100% employee-owned and proudly ranked among Virginia’s Best Places to Work year after year! We are actively seeking a highly skilled and motivated Data Scientist to join the Autonomous Weapons Branch (H63) team, where he/she will be responsible for the development and integration of autonomy and artificial intelligence (AAI) enabled weapon systems. Travel: Negligible Clearance: An Interim Secret Clearance is required for this position. Applicants selected will be subje…",https://www.adzuna.com/land/ad/5750665352?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=043D9352F9566F17596A0B045024ED95446D656D,2026-06-03T09:35:45Z,216422.42,216422.42,,Adzuna Live API,5da799ac458da8778aa19dc16e6efdfa
Data Scientist - Predictive Analytics,MCKESSON,"Grandview Heights, Franklin County",us,"McKesson is an impact-driven, Fortune 10 company that touches virtually every aspect of healthcare. We are known for delivering insights, products, and services that make quality care more accessible and affordable. Here, we focus on the health, happiness, and well-being of you and those we serve – we care. What you do at McKesson matters. We foster a culture where you can grow, make an impact, and are empowered to bring new ideas. Together, we thrive as we shape the future of health for patien…",https://www.adzuna.com/land/ad/5748385374?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=B6A4554D2A8FDE2E9943C08E027605C6179E7C82,2026-06-01T18:49:49Z,131915.02,131915.02,,Adzuna Live API,3305ef098c6547a68935375b420dd290
Data Scientist,Hirose Electric USA,"Downers Grove, DuPage County",us,"Description: ABOUT HIROSE This is an exciting opportunity to join Hirose, an organization that for almost a hundred years has been pioneering thousands of new connectors and defining industry standards in consumer electronics, industrial automation, high speed backbone computer infrastructure, automotive, and medical applications. A compact company of smart people, Hirose uses the talents of every employee to bring innovation to put big technology in small packages. Position Summary We are seek…",https://www.adzuna.com/land/ad/5752092911?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=45E8F8B347C04A3F942CE65209C91990788F20E7,2026-06-04T09:35:45Z,103531.11,103531.11,,Adzuna Live API,cfd455dad518fac758d9ed1558f3268a
Sr. Data Scientist - AI/ML,Procter & Gamble,"Cincinnati, Hamilton County",us,"Job Location CINCINNATI GENERAL OFFICES Job Description Do you thrive on tackling billion-dollar data science challenges involving trillions of data points? Are you passionate about breaking new ground where computer science meets hard science? If transforming raw, untidy data into game-changing insights—and surprising business leaders with the power of Generative and Agentic AI—sounds like your mission, then P&G is the place for you. As a Data Scientist in our organization, you will play a cru…",https://www.adzuna.com/land/ad/5749965654?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=6CB3F198750F02FDFBFF859D95F7245D1E546024,2026-06-02T21:50:39Z,161411.23,161411.23,,Adzuna Live API,46f54c6336b30aff13423af15d04fcb6
Data Scientist,ManTech International,"West Springfield, Fairfax County",us,"At ManTech, we are dedicated to providing advanced technology and solutions to secure our national security. We are seeking a Data Scientist who will leverage data analytics, machine learning, and artificial intelligence to support critical missions across the U.S. intelligence community and federal agencies. The right candidate will contribute to the maintenance of our nation's security by transforming large amounts of complex data into actionable intelligence. Develop predictive models and al…",https://www.adzuna.com/land/ad/5712068847?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=2F21B6019631936659C6D026142DB9344E72FE65,2026-04-27T19:15:21Z,120000.0,160000.0,,Adzuna Live API,289038cb075b84d607b84a236d5881fe
Data Scientist,"SimVentions, Inc - Glassdoor 4.6","Dahlgren, King George County",us,"SimVentions, Inc. seeks a Data Scientist to join our Data Science & AI team supporting Defense & Aerospace missions. In this role, you will design and deploy data-driven and machine learning solutions that enhance decision-making for U.S. Department of Defense and federal customers. You will work with complex datasets, build and evaluate predictive models, and implement scalable data pipelines in collaboration with engineers, analysts, and mission experts. At SimVentions, you will experience a …",https://www.adzuna.com/land/ad/5736461749?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=743F1D3913C9961684941D626BDC8971A2B98EAD,2026-05-21T08:30:21Z,135000.0,180000.0,,Adzuna Live API,9a9e93f1a276515933716e903d348e08
Data Scientist,Hirose Electric USA,"Downers Grove, DuPage County",us,"Hirose Electric USA seeks a Data Scientist to drive data-informed innovation across electrical, technology, and manufacturing operations within our Data Science & AI department. You will design and implement machine learning models, perform advanced statistical analyses, and turn complex production and product data into actionable insights. Partnering closely with engineering, product, and commercial teams, you will optimize processes, enhance product performance, and support strategic decision…",https://www.adzuna.com/land/ad/5753326809?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=2DDEC446EB1CE6967F16FFDB0372F6091515F907,2026-06-05T12:21:45Z,130000.0,170000.0,,Adzuna Live API,936be6aba84d724df5f45a9bdf598b0d
Data Scientist (Data Scientist 3)- 28483,HII Mission Technologies Division,"Honolulu, Hawaii",us,"Requisition Number: 28483 Required Travel: 0 - 10% Employment Type: Full Time/Salaried/Exempt Anticipated Salary Range: $113,813.00 - $185,000.00 Security Clearance: TS/SCI Level of Experience: Mid HI This opportunity resides with All-Domain Operations (ADO), a business group within HII’s Mission Technologies division. All-Domain Operations comprises multi-domain operations, platforms and logistics, and intelligence operations. HII designs, develops, integrates and manages the sensors, systems …",https://www.adzuna.com/details/5753030689?utm_medium=api&utm_source=a2c527c1,2026-06-05T06:00:16Z,144943.05,144943.05,,Adzuna Live API,efe2aab449652eb5d09287da3cd2341f
Senior Data Scientist (Data Scientist 4)- 28268,HII Mission Technologies Division,"Honolulu, Hawaii",us,"Requisition Number: 28268 Required Travel: 0 - 10% Employment Type: Full Time/Salaried/Exempt Anticipated Salary Range: $138,218.00 - $190,000.00 Security Clearance: TS/SCI Level of Experience: Senior HI This opportunity resides with All-Domain Operations (ADO), a business group within HII’s Mission Technologies division. All-Domain Operations comprises multi-domain operations, platforms and logistics, and intelligence operations. HII designs, develops, integrates and manages the sensors, syste…",https://www.adzuna.com/details/5753049778?utm_medium=api&utm_source=a2c527c1,2026-06-05T06:06:49Z,148109.53,148109.53,,Adzuna Live API,f3e8ef3f7ea268b99b19e15e57bb8ec0
Data Scientist,Insight Global,"Woonsocket, Providence County",us,"Job Description Insight Global's healthcare client is seeking a mid-level Data Scientist to support healthcare initiatives focused on maternity, musculoskeletal, care paths, and clinical navigation. This role will focus on analyzing and modeling healthcare data to build and evaluate data-driven clinical journeys, applying statistical measurement and experimentation to improve outcomes across Medicare and commercial populations. The Data Scientist will design and analyze A/B tests to inform prod…",https://www.adzuna.com/land/ad/5729965536?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=58367D74A8C5EB592EC60827498A9E4A6D1A7B23,2026-05-14T21:56:51Z,152646.6,152646.6,,Adzuna Live API,aa9c19078472d1770dc292693780a0b7
Data Scientist,ManpowerGroup,"Redmond, King County",us,"Our client, a leading organization in the gaming and entertainment industry, is seeking a Data Scientist 4 to join their team. As a Data Scientist 4, you will be part of the Mojang Player Data and Insights team supporting consumer products, out-of-game experiences, and partnership initiatives. The ideal candidate will have analytical mindset, strong communication skills, and adaptability, which will align successfully in the organization. Job Title: Data Scientist Location: Redmond, WA - Onsite…",https://www.adzuna.com/land/ad/5738452888?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=6C728AF516F13B530B6B63E3E8B5B50058BD0708,2026-05-23T01:02:16Z,159948.45,159948.45,,Adzuna Live API,69381c1d90cc30d15e3944a701323388
Data Scientist,The Hartford,"Talcott Village, Hartford County",us,"Data Scientist - GD08AE We're determined to make a difference and are proud to be an insurance company that goes well beyond coverages and policies. Working here means having every opportunity to achieve your goals - and to help others accomplish theirs, too. Join our team as we help shape the future. The Hartford seeks a Data Scientist within a multidisciplinary actuarial/data science team responsible for designing and delivering powerful analytical insights utilizing statistical modeling, mac…",https://www.adzuna.com/land/ad/5735742630?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=924617CA2ED875E4F208B2BCF11BCD3B7F4264E5,2026-05-20T21:26:56Z,124640.23,124640.23,,Adzuna Live API,f798c29fa77c4d5f992035cfbbfdbe08
Data Scientist,The Hartford,"Charlotte, Mecklenburg County",us,"Data Scientist - GD08AE We're determined to make a difference and are proud to be an insurance company that goes well beyond coverages and policies. Working here means having every opportunity to achieve your goals - and to help others accomplish theirs, too. Join our team as we help shape the future. The Hartford seeks a Data Scientist within a multidisciplinary actuarial/data science team responsible for designing and delivering powerful analytical insights utilizing statistical modeling, mac…",https://www.adzuna.com/land/ad/5735770991?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=64066C2E4CDAE13C43054539139BD8F9342F1C05,2026-05-20T21:33:12Z,113088.42,113088.42,,Adzuna Live API,50aaf3a69d7a77278f34ed0f7308eae5
Data Scientist,Insight Global,"South Camden, Camden County",us,"Job Description The Data Scientist plays a pivotal role in planning, executing, and delivering machine learning-based projects that drive business impact. This role involves analyzing large datasets, developing AI/ML/optimization models, and translating findings into actionable insights. The Data Scientist partners with business and operational leaders, supports senior leadership with analytics, and fosters a culture of data-driven decision-making across the organization. We are a company commi…",https://www.adzuna.com/land/ad/5606996108?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=20C322C8B151EC315ECA76F225F9BAA87A22B53C,2026-01-30T19:43:32Z,121085.05,121085.05,,Adzuna Live API,3350533b6e222fa9ef5da0ebac0cf916
Data Scientist,Koniag Government Services,"Bay Saint Louis, Hancock County",us,"Koniag IT Systems, LLC, a Koniag Government Services company , is seeking a Data Scientist with a Secret security clearance to support KITS and our government customer at Stennis Space Center, MS. We offer competitive compensation and an extraordinary benefits package including health, dental and vision insurance, 401K with company matching, flexible spending accounts, paid holidays, three weeks paid time off, and more. Koniag IT Systems, LLC, a Koniag Government Services company, is seeking a …",https://www.adzuna.com/land/ad/5752700032?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=D4DC2602F25C1A0345A4110382E1DD21ECD24010,2026-06-04T22:24:49Z,98892.54,98892.54,,Adzuna Live API,138001224b97c668526898303542cfa1
Data Scientist,Insight Global,"Castlewood, Centennial",us,"Job Description Insight Global is seeking a Data Scientist to support one of our largest telecom customers' Internet Product team. This role is heavily focused on building and deploying machine learning models that drive business decisions across outage detection, customer segmentation, and product rollout strategy. The majority of the work will involve hands-on statistical modeling and data preparation, leveraging large internal and third-party datasets. A strong emphasis is placed on machine-…",https://www.adzuna.com/land/ad/5673697667?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=4FCB18D8BE59017C60DFCD10C1E5BB629854890B,2026-03-20T21:08:06Z,124458.27,124458.27,,Adzuna Live API,f464ef9ce865f416c037d531a4f03a26
Data Scientist,Insight Global,"Melvindale, Wayne County",us,"Job Description Insight Global is seeking a Data Scientist in the Detroit, Michigan area. Responsible for translating business requirements into analytical constructs and using data to propose solutions for effective decision making. Collects, validates, transforms, and cleanses data, as well as performs quantitative analysis to derive insights. Runs analytical experiments in a methodical manner and regularly evaluates alternative models and techniques. Develops predictive models to forecast bu…",https://www.adzuna.com/land/ad/5721070093?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=44E9A1F96091AD15B64B7330B06684CE3F3234C6,2026-05-06T21:35:34Z,95907.63,95907.63,,Adzuna Live API,1ab037cc5ef5e9bbea356e39bd0c9c50
Data Scientist,"NTT Data Americas, Inc.","South Camden, Camden County",us,"NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. We are currently seeking a Data Scientist to join our team in Camden, New Jersey (US-NJ), United States (US). About the Role The Data Scientist plays a pivotal role in planning, executing, and delivering machine learning-based projects that drive business impact. This role involves analyzing large d…",https://www.adzuna.com/land/ad/5686710767?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=92770FB996230CC047F3609E8E3C8B74B73EBE4B,2026-04-01T22:10:40Z,143513.81,143513.81,,Adzuna Live API,009c0f7f48eb1f6cdac7837ae343dfe8
Data Scientist,Insight Global,"South Camden, Camden County",us,"Job Description Insight Global is seeking a skilled Data Scientist to support a large CPG client on a long-term, remote engagement. This individual will join the Data & Analytics organization and work closely with the data science team, playing a key role in the company's o9 planning platform implementation. o9 is an enterprise planning platform used to forecast demand and align supply, operations, and finance within a single system. This role will be heavily focused on developing, refining, an…",https://www.adzuna.com/land/ad/5679891340?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=A64A1F08F5323609B978E45064CC1CF6E29F979D,2026-03-26T22:07:03Z,157352.64,157352.64,,Adzuna Live API,d306bb8228cc8378047653a05d24b78e
Data Scientist,Waystar,"Cedar Pass, Utah County",us,"ABOUT THIS POSITION We are looking for an experienced Data Scientist. The data scientist role involves solving data-driven Healthcare problems using various machine learning and predictive modeling methods. This person will primarily work as part of the larger Data Science team interacting Product Management and Application teams to conduct analysis and experimentation to maximize the utility of predictive modeling and data driven strategies across Waystar. applying machine learning, predictive…",https://www.adzuna.com/land/ad/5616842875?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=3D73B5782AD2B1422B3243361F51C36FA0F260E6,2026-02-05T23:36:40Z,78148.12,78148.12,,Adzuna Live API,b93d98f7d108a419651143bd78b39934
Data Scientist,SOS International LLC,"Redstone Arsenal, Madison County",us,"Huntsville, AL, USA Full-time Clearance Requirement: Top Secret/SCI Company Description Founded in 1989, SOSi is among the largest private, founder-owned technology and services integrators in the defense and government services industry. We deliver tailored solutions, tested leadership, and trusted results to enable national security missions worldwide. Job Description Overview SOSi is seeking a Data Scientist to join our analytics team working on an innovative MLOps workload leveraging cuttin…",https://www.adzuna.com/land/ad/5587147665?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=C74D876875B70FDB42B2A8386F327EF9A1DBAAE7,2026-01-15T19:36:33Z,107467.5,107467.5,,Adzuna Live API,ace842fcb6bc9c247a5ae941f60607b8
Data Scientist,Insight Global,"Charlotte, Mecklenburg County",us,"Job Description Position Summary The Data Scientist provides advanced analytics, modeling, and data-driven decision support across enterprise functions. This role includes designing and developing machine learning models, performing statistical analysis, and collaborating with partners to frame problems, gather relevant data, and translate insights into strategic business recommendations. The Data Scientist ensures model development and deployment aligns with enterprise governance standards and…",https://www.adzuna.com/land/ad/5664553408?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=809C5AB4C7B3C6C9399A4C240BC9B8EFCD336B13,2026-03-13T21:39:44Z,108180.31,108180.31,,Adzuna Live API,bfd93a93a1bf1bf6353804be3e15c2a5
